City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
292,Kawalu,ID,2023-01-24 22:59:43,-7.3817,108.2082,72.07,94,100,1.28
293,Binzhou,CN,2023-01-24 22:55:07,37.3667,118.0167,8.56,17,0,6.26
294,Komsomolskiy,UZ,2023-01-24 22:59:43,40.4272,71.7189,21.92,79,100,2.3
295,Sabancuy,MX,2023-01-24 22:59:44,18.9667,-91.1833,85.62,52,11,5.12
296,Talnakh,RU,2023-01-24 22:59:44,69.4865,88.3972,-12.8,92,100,11.81
297,Rolla,US,2023-01-24 22:59:44,37.9514,-91.7713,41.52,76,100,3.0
298,Pevek,RU,2023-01-24 22:59:45,69.7008,170.3133,-13.41,74,71,2.64
299,Ambon,ID,2023-01-24 22:57:15,-3.6954,128.1814,77.23,15,20,4.61
300,Bambanglipuro,ID,2023-01-24 22:59:45,-7.95,110.2833,75.38,90,73,5.14
301,Norman Wells,CA,2023-01-24 22:59:45,65.282,-126.8329,-2.16,78,100,2.3
302,Bonthe,SL,2023-01-24 22:59:46,7.5264,-12.505,76.03,89,73,3.0
303,Mandera,KE,2023-01-24 22:59:46,3.9366,41.867,80.24,48,58,13.89
304,Kaeo,NZ,2023-01-24 22:59:47,-35.1,173.7833,75.33,70,83,14.29
305,Yelan,RU,2023-01-24 22:59:47,50.949,43.7378,13.55,89,59,3.2
306,Luanda,AO,2023-01-24 22:57:38,-8.8368,13.2343,79.05,82,98,4.5
307,Saint Anthony,US,2023-01-24 22:55:49,45.0205,-93.218,28.06,83,100,10.36
308,Raudeberg,NO,2023-01-24 22:59:47,61.9875,5.1352,47.95,2,100,37.67
309,Deer Lake,CA,2023-01-24 22:59:48,49.1667,-57.4316,30.06,86,75,23.02
310,Kendari,ID,2023-01-24 22:59:48,-3.945,122.4989,75.96,92,100,3.38
311,Kashi,CN,2023-01-24 22:59:48,39.4547,75.9797,15.01,73,40,4.47
312,Trat,TH,2023-01-24 22:59:49,12.5,102.5,73.87,64,82,14.36
313,Milkovo,RU,2023-01-24 22:59:49,54.7167,158.6167,-12.5,90,19,0.6
314,Arlit,NE,2023-01-24 23:00:13,18.7369,7.3853,73.09,13,0,4.61
315,Ginir,ET,2023-01-24 23:00:14,7.1333,40.7,57.65,53,39,4.81
316,Camana,PE,2023-01-24 22:59:42,-16.6228,-72.7111,73.72,80,19,7.07
317,Okha,RU,2023-01-24 23:00:14,53.5739,142.9478,4.32,93,100,26.55
318,Port Stanley,FK,2023-01-24 23:00:15,-51.7,-57.85,46.69,81,100,22.5
319,Sorland,NO,2023-01-24 23:00:15,67.667,12.6934,44.46,94,100,31.7
320,Kunnamangalam,IN,2023-01-24 23:00:16,11.3046,75.8777,72.23,93,87,2.26
321,Labuan,MY,2023-01-24 23:00:16,5.2767,115.2417,78.71,86,100,14.0
322,Mweka,CD,2023-01-24 23:00:17,-4.85,21.5667,68.18,97,99,1.25
323,Parczew,PL,2023-01-24 22:59:31,51.6402,22.9006,36.21,79,100,3.2
324,Hit,IQ,2023-01-24 23:00:18,33.6416,42.8251,50.99,41,0,7.36
325,Shimoda,JP,2023-01-24 22:57:58,34.6667,138.95,29.1,45,0,25.5
326,Killybegs,IE,2023-01-24 23:01:18,54.6333,-8.45,49.51,94,100,12.39
327,Severo-Kurilsk,RU,2023-01-24 23:01:19,50.6789,156.125,25.63,92,100,50.17
328,Korla,CN,2023-01-24 23:01:19,41.7597,86.1469,6.67,79,14,6.73
329,Leshukonskoye,RU,2023-01-24 23:01:20,64.8989,45.7622,20.25,94,93,8.48
330,Kloulklubed,PW,2023-01-24 23:01:20,7.0419,134.2556,77.5,82,73,13.56
331,Tazovskiy,RU,2023-01-24 23:01:20,67.4667,78.7,-4.02,95,100,16.35
332,Baykit,RU,2023-01-24 23:01:21,61.67,96.37,-38.74,100,33,1.16
333,Iqaluit,CA,2023-01-24 22:58:00,63.7506,-68.5145,-15.07,70,75,14.97
334,Belleville,CA,2023-01-24 23:00:41,44.1788,-77.3705,34.0,67,68,1.99
335,Dongsheng,CN,2023-01-24 23:00:32,39.8161,109.9776,0.77,39,10,9.6
336,Pangody,RU,2023-01-24 23:01:21,65.85,74.4859,11.53,95,100,13.09
337,Itoman,JP,2023-01-24 23:01:22,26.1247,127.6694,50.02,78,75,19.57
338,Novoagansk,RU,2023-01-24 23:01:22,61.9449,76.6625,-2.22,96,100,10.2
339,Codrington,AU,2023-01-24 23:01:23,-38.2667,141.9667,67.78,58,5,5.19
340,High Level,CA,2023-01-24 23:01:23,58.5169,-117.136,13.51,95,54,2.95
341,Banyo,CM,2023-01-24 23:01:24,6.75,11.8167,70.48,23,70,3.85
342,Alta Floresta,BR,2023-01-24 23:01:24,-9.8756,-56.0861,71.11,96,98,3.76
343,Qaqortoq,GL,2023-01-24 23:01:25,60.7167,-46.0333,24.91,78,100,13.35
344,Antalaha,MG,2023-01-24 23:01:25,-14.9003,50.2788,76.53,84,100,3.71
345,Great Falls,US,2023-01-24 22:57:34,47.5002,-111.3008,32.45,80,100,6.91
346,Nguruka,TZ,2023-01-24 23:01:26,-5.1092,31.0419,63.39,95,91,1.5
347,Kaduqli,SD,2023-01-24 23:01:26,11.0167,29.7167,77.61,28,29,11.56
348,Muros,ES,2023-01-24 23:01:27,42.7762,-9.0603,51.1,68,3,14.07
349,La Valette-Du-Var,FR,2023-01-24 23:01:27,43.1374,5.9831,50.23,65,0,8.05
350,Westport,US,2023-01-24 23:00:17,41.1415,-73.3579,41.56,57,24,7.0
351,Chara,RU,2023-01-24 23:01:28,56.9064,118.2631,-23.66,87,100,0.94
352,Myitkyina,MM,2023-01-24 23:01:28,25.3833,97.4,52.14,62,37,2.37
353,Duayaw Nkwanta,GH,2023-01-24 23:01:28,7.1724,-2.1028,74.01,78,46,2.42
354,Saint George,US,2023-01-24 23:00:15,37.1041,-113.5841,51.26,35,0,12.66
355,Soure,BR,2023-01-24 23:01:29,-0.7167,-48.5233,76.01,88,97,10.2
356,Hervey Bay,AU,2023-01-24 23:01:29,-25.2986,152.8535,77.76,71,73,4.18
357,Sao Sepe,BR,2023-01-24 23:01:30,-30.1606,-53.5653,85.17,30,1,4.5
358,Nampula,MZ,2023-01-24 23:01:30,-15.1165,39.2666,71.29,95,100,3.4
359,Coquimbo,CL,2023-01-24 23:01:30,-29.9533,-71.3436,71.26,71,3,8.52
360,Nemuro,JP,2023-01-24 23:01:31,43.3236,145.575,11.95,70,95,31.59
361,Talara,PE,2023-01-24 23:01:32,-4.5772,-81.2719,72.77,79,29,11.56
362,Harlingen,US,2023-01-24 23:01:27,26.1906,-97.6961,74.93,76,0,23.02
363,Formosa Do Rio Preto,BR,2023-01-24 23:01:32,-11.0483,-45.1931,76.41,72,67,3.27
364,Henties Bay,NA,2023-01-24 23:01:33,-22.116,14.2845,64.89,82,36,11.05
365,Collierville,US,2023-01-24 23:01:33,35.042,-89.6645,46.8,73,100,3.0
366,Nouadhibou,MR,2023-01-24 23:01:34,20.931,-17.0347,64.51,73,1,17.98
367,Georgetown,MY,2023-01-24 23:00:32,5.4112,100.3354,76.95,88,20,0.0
368,Oranjemund,NA,2023-01-24 23:01:34,-28.55,16.4333,62.44,77,0,19.77
369,Sarkand,KZ,2023-01-24 23:01:34,45.41,79.9186,11.7,89,96,5.03
370,Ulaanbaatar,MN,2023-01-24 23:01:35,47.9077,106.8832,-14.55,86,98,3.27
371,New Ulm,US,2023-01-24 23:02:35,44.3125,-94.4605,30.56,86,100,6.91
372,Maldonado,UY,2023-01-24 23:02:35,-34.6667,-54.9167,78.22,42,52,9.37
373,Calvinia,ZA,2023-01-24 23:02:36,-31.4707,19.776,55.31,63,0,5.14
374,Bilibino,RU,2023-01-24 23:02:36,68.0546,166.4372,-14.19,72,100,4.21
375,Sterling,US,2023-01-24 22:59:59,39.0062,-77.4286,46.13,50,20,3.44
376,Pedernales,DO,2023-01-24 23:02:37,18.0384,-71.744,77.32,59,33,3.27
377,Fort Nelson,CA,2023-01-24 23:02:37,58.8053,-122.7002,18.95,81,12,3.0
378,Preston,GB,2023-01-24 23:00:14,53.7667,-2.7167,44.91,93,100,4.45
379,Kamaishi,JP,2023-01-24 23:02:37,39.2667,141.8833,16.92,63,51,15.12
380,Tecoanapa,MX,2023-01-24 23:02:38,16.5167,-98.75,83.01,56,2,10.6
381,Erenhot,CN,2023-01-24 23:02:38,43.6475,111.9767,-2.18,70,7,9.6
382,Starkville,US,2023-01-24 22:59:42,33.4504,-88.8184,49.44,95,100,0.0
383,La Ronge,CA,2023-01-24 23:02:39,55.1001,-105.2842,12.42,79,100,4.61
384,Najran,SA,2023-01-24 22:58:58,17.4924,44.1277,57.85,45,0,2.37
385,Lac-Megantic,CA,2023-01-24 23:02:39,45.5834,-70.8823,26.56,94,100,12.12
386,Acapulco,MX,2023-01-24 23:00:50,16.8634,-99.8901,83.16,54,1,9.64
387,Ahipara,NZ,2023-01-24 23:02:39,-35.1667,173.1667,72.77,57,33,14.81
388,Ostrovnoy,RU,2023-01-24 23:02:40,68.0531,39.5131,21.79,83,25,23.35
389,Anshun,CN,2023-01-24 23:02:40,26.25,105.9333,28.33,55,36,4.27
390,Ryotsu,JP,2023-01-24 23:02:40,38.0833,138.4333,23.27,80,100,30.38
391,Bundaberg,AU,2023-01-24 23:02:41,-24.85,152.35,84.22,71,31,1.01
392,Pleshanovo,RU,2023-01-24 23:02:41,52.8333,53.4833,-7.64,100,99,2.35
393,Lompoc,US,2023-01-24 23:02:41,34.6391,-120.4579,65.59,45,2,3.94
394,Abu Road,IN,2023-01-24 23:01:40,24.4833,72.7833,52.63,56,0,5.19
395,La Tuque,CA,2023-01-24 22:58:37,47.4334,-72.7824,19.65,58,69,12.66
396,Moron,AR,2023-01-24 23:02:08,-34.6534,-58.6198,88.79,44,99,4.63
397,Christiana,ZA,2023-01-24 23:02:42,-27.914,25.1611,75.43,28,51,10.0
398,Asau,RO,2023-01-24 23:02:42,46.4333,26.4,27.52,82,100,4.18
399,Las Vegas,US,2023-01-24 22:59:02,36.175,-115.1372,59.27,23,0,7.0
400,Port Hedland,AU,2023-01-24 23:02:43,-20.3167,118.5667,82.45,83,40,4.61
401,Maraa,BR,2023-01-24 23:02:43,-1.8333,-65.3667,74.68,91,97,2.48
402,Aztec,US,2023-01-24 23:02:44,36.8222,-107.9929,38.61,70,98,22.55
403,Orlik,RU,2023-01-24 23:02:44,52.5178,99.825,-23.33,97,97,2.62
404,Kununurra,AU,2023-01-24 23:02:44,-15.7667,128.7333,78.78,89,100,4.61
405,Kedrovyy,RU,2023-01-24 23:02:45,56.1667,91.8167,10.87,93,100,7.45
406,Ewa Beach,US,2023-01-24 23:02:45,21.3156,-158.0072,83.08,65,1,8.99
407,Kieta,PG,2023-01-24 23:02:45,-6.2167,155.6333,78.64,79,100,1.81
408,Dzhebariki-Khaya,RU,2023-01-24 23:02:46,62.2167,135.8,-39.48,97,100,0.22
409,Ossora,RU,2023-01-24 23:02:46,59.2353,163.0719,22.01,96,100,21.5
410,Khorixas,NA,2023-01-24 23:02:46,-20.3667,14.9667,68.68,55,26,8.16
411,Nioro,GM,2023-01-24 23:02:47,13.35,-15.75,73.44,53,18,6.76
412,Requena,ES,2023-01-24 23:02:47,39.4883,-1.1004,32.79,80,4,4.9
413,Brigantine,US,2023-01-24 23:02:47,39.4101,-74.3646,44.04,63,0,5.75
414,Hereford,GB,2023-01-24 23:02:48,52.0568,-2.7148,38.75,96,38,2.28
415,Bukachacha,RU,2023-01-24 23:02:48,52.9833,116.9167,-31.36,98,25,2.8
416,Vila Velha,BR,2023-01-24 23:00:57,-20.3297,-40.2925,76.95,96,100,4.0
417,Chandia,IN,2023-01-24 23:03:48,23.65,80.7,62.26,47,8,6.11
418,Yarada,IN,2023-01-24 23:03:49,17.65,83.2667,61.12,100,41,2.3
419,Gua Musang,MY,2023-01-24 23:03:49,4.8823,101.9644,69.62,97,100,1.16
420,Saint-Pierre,RE,2023-01-24 23:03:50,-21.3393,55.4781,73.08,94,75,4.61
421,Hvide Sande,DK,2023-01-24 23:03:50,56.0045,8.1294,38.08,88,84,16.89
422,Chapleau,CA,2023-01-24 23:03:50,47.8405,-83.4034,1.17,98,99,3.09
423,Lucapa,AO,2023-01-24 23:03:51,-8.4192,20.7447,65.17,95,100,2.86
424,Cape Canaveral,US,2023-01-24 23:03:51,28.4058,-80.6048,71.67,72,0,9.22
425,Hoquiam,US,2023-01-24 23:00:05,46.9809,-123.8893,48.45,95,93,6.17
426,Saint-Georges,GD,2023-01-24 23:03:51,12.0564,-61.7485,78.48,73,75,11.5
427,Charters Towers,AU,2023-01-24 23:03:52,-20.1,146.2667,79.54,69,61,8.72
428,Altay,CN,2023-01-24 23:03:52,47.8667,88.1167,-8.5,86,93,5.73
429,Vaitape,PF,2023-01-24 23:03:52,-16.5167,-151.75,81.86,73,100,14.92
430,Urucara,BR,2023-01-24 23:03:53,-2.5364,-57.76,73.92,97,82,2.21
431,Ahmadpur East,PK,2023-01-24 23:03:53,29.1431,71.2598,48.92,24,0,4.45
432,Valky,UA,2023-01-24 23:03:53,49.8387,35.6207,26.98,72,23,6.06
433,Vung Tau,VN,2023-01-24 23:03:54,10.346,107.0843,74.39,73,100,14.18
434,Pombas,CV,2023-01-24 23:03:54,17.1503,-25.0201,65.98,67,37,7.16
435,Vao,NC,2023-01-24 23:03:54,-22.6667,167.4833,79.32,81,77,6.96
436,Kavieng,PG,2023-01-24 23:03:55,-2.5744,150.7967,82.31,76,100,8.48
437,Nizhneangarsk,RU,2023-01-24 23:03:55,55.7833,109.55,-25.92,82,90,4.03
438,Kuantan,MY,2023-01-24 23:00:04,3.8077,103.326,74.48,91,99,10.78
439,Lima,PE,2023-01-24 23:03:55,-12.0432,-77.0282,73.65,69,0,16.11
440,Sandur,IN,2023-01-24 23:03:56,15.1,76.55,66.51,75,32,7.56
441,Qasigiannguit,GL,2023-01-24 23:03:56,68.8193,-51.1922,16.05,95,100,2.51
442,Abu Samrah,SY,2023-01-24 23:03:57,35.3029,37.1841,48.97,78,0,5.48
443,Limbang,MY,2023-01-24 23:03:57,4.75,115.0,75.31,98,100,2.89
444,Aklavik,CA,2023-01-24 23:03:57,68.2191,-135.0107,-5.71,98,100,9.69
445,Grand Gaube,MU,2023-01-24 23:03:58,-20.0064,57.6608,73.38,84,100,3.0
446,Amahai,ID,2023-01-24 23:03:58,-3.3333,128.9167,79.41,83,93,2.21
447,Kavaratti,IN,2023-01-24 23:03:58,10.5669,72.642,78.78,80,77,10.27
448,Pizarro,CO,2023-01-24 23:03:59,4.9533,-77.366,79.07,85,68,4.9
449,Tabuk,PH,2023-01-24 23:03:59,17.4189,121.4443,64.26,91,98,10.92
450,Babstovo,RU,2023-01-24 23:03:59,48.1167,132.4833,-33.14,97,22,4.21
451,Chuguyevka,RU,2023-01-24 23:04:00,44.1653,133.8633,-15.07,97,100,4.97
452,Nanakuli,US,2023-01-24 23:04:00,21.3906,-158.1547,84.15,57,0,10.36
453,Suozhen,CN,2023-01-24 23:04:01,36.9539,118.1047,10.45,14,0,5.17
454,La Tour-De-Peilz,CH,2023-01-24 23:04:01,46.4531,6.8586,36.37,90,68,4.29
455,Piracuruca,BR,2023-01-24 23:04:01,-3.9281,-41.7092,74.41,93,95,7.0
456,Krasnoselkup,RU,2023-01-24 23:04:02,65.7,82.4667,-14.03,95,100,15.48
457,Gryfino,PL,2023-01-24 23:04:02,53.2524,14.4883,33.57,78,10,1.52
458,Paamiut,GL,2023-01-24 23:04:03,61.994,-49.6678,23.86,70,99,15.57
459,Fort Saint James,CA,2023-01-24 23:04:03,54.4333,-124.25,33.01,96,95,0.49
460,Novobirilyussy,RU,2023-01-24 23:04:03,56.9514,90.6661,-1.25,99,100,3.15
461,Avera,US,2023-01-24 23:04:04,33.194,-82.5271,53.11,60,6,6.33
462,Kimbe,PG,2023-01-24 23:04:04,-5.5502,150.1429,81.0,83,100,0.34
463,Dettingen,DE,2023-01-24 23:04:04,48.2625,9.7216,36.19,96,75,9.22
464,Tornio,FI,2023-01-24 23:05:05,65.8481,24.1466,32.02,97,100,20.94
465,Kalmunai,LK,2023-01-24 23:05:05,7.4167,81.8167,73.69,79,59,6.82
466,Namatanai,PG,2023-01-24 23:05:05,-3.6667,152.4333,82.94,70,100,6.6
467,Khandyga,RU,2023-01-24 23:05:06,62.6667,135.6,-41.01,94,100,0.6
468,Morococha,PE,2023-01-24 23:05:06,-11.5997,-76.1411,43.63,73,89,1.3
469,Adrasmon,TJ,2023-01-24 23:05:07,40.6472,69.9856,13.95,75,68,3.51
470,Pemangkat,ID,2023-01-24 23:05:07,1.1667,108.9667,75.42,94,100,7.58
471,Alihe,CN,2023-01-24 23:05:07,50.5667,123.7167,-32.04,98,65,3.44
472,Puerto Baquerizo Moreno,EC,2023-01-24 23:05:08,-0.9,-89.6,76.33,78,55,4.36
473,Port Keats,AU,2023-01-24 23:05:08,-14.25,129.55,76.44,94,100,8.43
474,Nikel,RU,2023-01-24 23:05:08,69.4128,30.222,28.58,76,100,16.28
475,Labuhan,ID,2023-01-24 23:05:09,-6.8844,112.2051,77.5,88,98,5.97
476,Faya,SA,2023-01-24 23:05:10,18.3851,42.4509,52.32,85,15,2.8
477,Tual,ID,2023-01-24 23:05:10,-5.6667,132.75,83.19,74,100,10.56
478,Esperance,AU,2023-01-24 23:05:11,-33.8667,121.9,66.63,80,15,17.47
479,Flin Flon,CA,2023-01-24 23:05:11,54.7682,-101.865,-4.0,99,87,3.15
480,Pasighat,IN,2023-01-24 23:05:12,28.0667,95.3333,56.61,47,8,3.29
481,Chauk,MM,2023-01-24 23:05:12,20.8833,94.8167,63.43,43,10,4.54
482,Salinas,US,2023-01-24 23:05:12,36.6777,-121.6555,64.83,41,0,4.61
483,Fershampenuaz,RU,2023-01-24 23:05:14,53.5202,59.8117,2.16,96,46,6.64
484,Mahon,ES,2023-01-24 23:05:14,39.8885,4.2658,46.96,93,40,8.05
485,Skaudvile,LT,2023-01-24 23:05:14,55.4167,22.6167,28.36,94,90,7.74
486,Pokrovsk,UA,2023-01-24 23:03:43,48.282,37.1758,27.59,71,5,6.91
487,Banjar,ID,2023-01-24 23:05:15,-8.19,114.9675,77.05,87,100,3.62
488,Ulagan,RU,2023-01-24 23:05:16,50.6321,87.9563,-6.38,98,100,1.79
489,Iranshahr,IR,2023-01-24 23:05:17,27.2025,60.6848,44.73,34,0,2.28
490,Coolum Beach,AU,2023-01-24 23:05:17,-26.5333,153.1,83.07,80,64,2.19
491,Mehamn,NO,2023-01-24 23:05:18,71.0357,27.8492,35.55,80,75,24.16
492,Hobyo,SO,2023-01-24 23:05:18,5.3505,48.5268,75.43,72,100,20.02
493,Zalantun,CN,2023-01-24 23:05:18,48.0,122.7167,-17.23,83,96,4.54
494,Rocha,UY,2023-01-24 23:05:19,-34.4833,-54.3333,68.34,56,48,7.58
495,Adamovka,RU,2023-01-24 23:05:19,51.5223,59.9396,-0.96,100,92,8.3
496,Mnogovershinnyy,RU,2023-01-24 23:05:20,53.9353,139.9242,-18.53,96,100,8.01
497,Cholet,FR,2023-01-24 23:05:20,47.1667,-1.0,36.64,89,100,7.27
498,Barranca,PE,2023-01-24 23:05:21,-10.75,-77.7667,72.1,77,60,8.59
499,Crawley,GB,2023-01-24 23:05:21,51.113,-0.1831,38.26,89,75,4.61
500,Cabedelo,BR,2023-01-24 23:05:21,-6.9811,-34.8339,81.27,73,9,12.8
501,Garowe,SO,2023-01-24 23:05:22,8.4054,48.4845,66.38,70,69,13.18
502,Kanniyakumari,IN,2023-01-24 23:05:22,8.0833,77.5667,74.91,78,68,18.54
503,Bereda,ES,2023-01-24 23:05:22,43.2686,-7.5406,41.41,100,100,7.02
504,Rio Grande,BR,2023-01-24 23:05:23,-32.035,-52.0986,77.11,60,3,12.35
505,Broome,US,2023-01-24 23:05:24,42.2506,-75.833,32.18,79,100,10.36
506,Bathurst,AU,2023-01-24 23:00:41,-33.4166,149.5806,75.72,59,1,1.01
507,Bandarbeyla,SO,2023-01-24 23:05:24,9.4942,50.8122,74.61,72,60,17.4
508,Praya,CV,2023-01-24 23:05:24,14.9215,-23.5087,68.54,73,20,8.05
509,Lyuban,BY,2023-01-24 23:05:25,52.7985,28.0048,33.39,92,99,4.27
510,Basco,PH,2023-01-24 23:06:25,20.4487,121.9702,65.86,68,100,40.0
511,Chake Chake,TZ,2023-01-24 23:06:26,-5.2459,39.7666,77.72,83,100,7.29
512,Kaputa,ZM,2023-01-24 23:06:26,-8.4689,29.6619,66.7,91,99,3.96
513,Anito,PH,2023-01-24 23:06:26,12.4497,125.2886,78.12,73,85,14.38
514,Cacapava Do Sul,BR,2023-01-24 23:06:27,-30.5122,-53.4914,80.06,32,2,4.9
515,North Battleford,CA,2023-01-24 23:06:27,52.7834,-108.2847,11.86,97,78,2.19
516,Anloga,GH,2023-01-24 23:06:28,5.7947,0.8973,81.0,83,10,10.25
517,Gilgit,PK,2023-01-24 23:06:29,35.9221,74.3087,28.89,88,95,2.17
518,Doha,QA,2023-01-24 23:06:29,25.2867,51.5333,66.18,72,0,6.91
519,Cachoeira Do Sul,BR,2023-01-24 23:06:29,-30.0392,-52.8939,84.36,37,5,8.93
520,Isangel,VU,2023-01-24 23:06:30,-19.55,169.2667,87.91,74,40,4.61
521,Kahului,US,2023-01-24 23:06:30,20.8947,-156.47,80.83,68,40,8.05
522,Campechuela,CU,2023-01-24 23:06:30,20.2342,-77.2789,79.88,53,9,1.25
523,Svetlyy,RU,2023-01-24 23:06:31,54.675,20.1347,32.05,85,89,8.39
524,Grand-Bourg,GP,2023-01-24 23:06:31,15.8835,-61.3148,76.95,74,45,18.99
525,Sakaiminato,JP,2023-01-24 23:06:31,35.55,133.2333,32.7,64,100,23.98
526,Hede,CN,2023-01-24 23:06:32,33.7681,120.2517,15.87,46,40,4.29
527,Half Moon Bay,US,2023-01-24 23:06:32,37.4636,-122.4286,65.66,39,0,10.36
528,Rio Gallegos,AR,2023-01-24 23:02:17,-51.6226,-69.2181,56.66,34,82,22.79
529,Vostok,RU,2023-01-24 23:06:33,46.4856,135.8833,-30.75,99,100,2.48
530,Puri,IN,2023-01-24 23:06:33,19.8,85.85,64.92,69,65,2.13
531,Bangangte,CM,2023-01-24 23:06:33,5.1409,10.5198,64.85,67,96,4.68
532,Waddan,LY,2023-01-24 23:06:34,29.1614,16.139,56.28,25,5,2.42
533,Alyangula,AU,2023-01-24 23:06:34,-13.8483,136.4192,81.12,79,100,3.96
534,Svetlogorsk,BY,2023-01-24 23:06:34,52.6333,29.7333,29.93,78,34,1.3
535,Boyolangu,ID,2023-01-24 23:06:35,-8.1181,111.8935,75.7,91,77,0.51
536,Guerrero Negro,MX,2023-01-24 23:05:54,27.9769,-114.0611,64.26,26,2,8.08
537,Thinadhoo,MV,2023-01-24 23:06:35,0.5333,72.9333,79.81,79,100,10.0
538,Shelburne,CA,2023-01-24 23:06:36,44.0787,-80.2041,28.11,88,76,5.88
539,Abengourou,CI,2023-01-24 23:06:36,6.7297,-3.4964,73.89,86,80,2.42
540,Cayenne,GF,2023-01-24 23:06:36,4.9333,-52.3333,75.24,73,0,2.3
541,Porto Nacional,BR,2023-01-24 23:06:37,-10.7081,-48.4172,80.6,91,70,2.42
542,Manzanillo,CU,2023-01-24 23:06:37,20.3433,-77.1167,80.64,48,8,9.93
543,Filingue,NE,2023-01-24 23:06:37,14.3521,3.3168,80.2,13,24,7.56
544,Cerro Punta,PA,2023-01-24 23:06:38,8.85,-82.5667,56.82,87,29,3.47
545,Yar-Sale,RU,2023-01-24 23:06:38,66.8333,70.8333,1.72,95,100,7.83
546,Peace River,CA,2023-01-24 23:06:38,56.2501,-117.286,29.03,87,61,5.68
547,Tuatapere,NZ,2023-01-24 23:06:39,-46.1333,167.6833,64.2,53,31,3.69
548,Shenjiamen,CN,2023-01-24 23:06:39,29.9576,122.298,34.03,62,86,12.55
549,Lao Cai,VN,2023-01-24 23:06:39,22.4833,103.95,48.27,77,91,0.38
550,Yuzhnouralsk,RU,2023-01-24 23:06:40,54.4418,61.2536,1.71,96,24,4.23
551,Karratha,AU,2023-01-24 23:06:40,-20.7377,116.8463,85.37,62,4,6.73
552,Hrubieszow,PL,2023-01-24 23:06:40,50.805,23.8925,33.73,89,99,4.21
553,Troitskoye,RU,2023-01-24 23:07:41,52.9821,84.6757,13.66,93,100,16.55
554,Namibe,AO,2023-01-24 23:07:41,-15.1961,12.1522,74.86,82,71,1.3
555,Oum Hadjer,TD,2023-01-24 23:07:41,13.2954,19.6966,74.07,10,91,9.95
556,Bani Walid,LY,2023-01-24 23:07:42,31.7566,13.9942,50.25,71,1,14.9
557,Fare,PF,2023-01-24 23:07:42,-16.7,-151.0167,81.55,75,90,14.83
558,Dakoro,NE,2023-01-24 23:02:47,14.5106,6.765,73.51,12,13,10.94
559,Taltal,CL,2023-01-24 23:07:43,-25.4,-70.4833,71.1,77,24,5.39
560,San Cristobal,VE,2023-01-24 23:07:43,7.7669,-72.225,71.78,68,62,2.73
561,Mgandu,TZ,2023-01-24 23:07:43,-5.95,34.1333,59.09,92,94,2.64
562,Debre Tabor,ET,2023-01-24 23:07:44,11.85,38.0167,54.27,27,41,3.78
563,Valparaiso,CL,2023-01-24 23:03:00,-33.0393,-71.6273,78.44,47,0,13.8
564,Havoysund,NO,2023-01-24 23:07:44,70.9963,24.6622,37.63,68,81,27.07
565,Iracoubo,GF,2023-01-24 23:07:45,5.4802,-53.2011,74.91,78,16,10.31
566,Liverpool,GB,2023-01-24 23:07:45,53.4106,-2.9779,44.53,93,75,4.61
567,Saldanha,ZA,2023-01-24 23:07:45,-33.0117,17.9442,62.69,63,36,16.82
568,Punto Fijo,VE,2023-01-24 23:07:46,11.6956,-70.1996,77.36,80,65,28.57
569,Nevinnomyssk,RU,2023-01-24 23:07:46,44.6267,41.9453,29.68,87,9,8.99
570,Lakheri,IN,2023-01-24 23:06:13,25.6667,76.1667,53.85,55,12,2.86
571,Yarensk,RU,2023-01-24 23:07:46,62.1675,49.0916,17.29,92,100,8.55
572,Pisco,PE,2023-01-24 23:05:54,-13.7,-76.2167,73.45,78,0,20.71
573,Shubarshi,KZ,2023-01-24 23:07:47,48.5872,57.1869,6.85,96,14,4.0
574,Hornepayne,CA,2023-01-24 23:07:47,49.2138,-84.7705,-3.98,98,100,2.91
575,Manaus,BR,2023-01-24 23:07:48,-3.1019,-60.025,77.49,94,75,4.61
576,Grand-Santi,GF,2023-01-24 23:07:48,4.25,-54.3833,70.92,93,16,3.38
577,Mogadishu,SO,2023-01-24 23:07:49,2.0371,45.3438,76.1,84,50,21.3
578,Sao Gabriel Da Cachoeira,BR,2023-01-24 23:07:49,-0.1303,-67.0892,78.58,72,49,1.36
579,Evensk,RU,2023-01-24 23:07:49,61.95,159.2333,8.98,64,100,22.24
580,Anadyr,RU,2023-01-24 23:07:50,64.75,177.4833,-7.1,77,0,0.0
581,Kyshtovka,RU,2023-01-24 23:07:50,56.555,76.6271,11.98,96,100,5.06
582,Kaniama,CD,2023-01-24 23:07:50,-7.5667,24.1833,64.62,95,99,1.81
583,Channel-Port Aux Basques,CA,2023-01-24 23:07:51,47.5702,-59.1367,31.8,78,97,29.17
584,Buraydah,SA,2023-01-24 23:07:51,26.326,43.975,55.4,75,38,12.75
585,Palmer,US,2023-01-24 23:07:51,42.1584,-72.3287,36.5,70,37,1.01
